Id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
22168,32,self-employed,married,tertiary,no,1464,no,no,telephone,14,aug,133,2,-1,0,unknown,no
22688,33,self-employed,married,secondary,no,47,no,no,cellular,19,aug,168,2,-1,0,unknown,no
10531,51,technician,married,secondary,no,176,no,no,unknown,6,jun,217,4,-1,0,unknown,no
24925,32,technician,single,secondary,no,1179,no,no,telephone,29,aug,116,2,-1,0,unknown,no
27402,32,entrepreneur,married,tertiary,no,3192,no,no,cellular,20,nov,44,1,-1,0,unknown,no
29160,37,unemployed,married,secondary,no,86,no,no,cellular,29,jan,1424,1,-1,0,unknown,no
44200,34,admin.,married,secondary,no,5320,no,no,cellular,3,mar,114,6,467,5,other,no
16102,58,services,married,secondary,no,553,no,yes,telephone,17,jul,109,3,-1,0,unknown,no
40807,45,entrepreneur,married,tertiary,no,98,no,no,cellular,1,jun,761,2,-1,0,unknown,no
35690,32,blue-collar,married,secondary,no,34,yes,no,cellular,5,may,321,2,-1,0,unknown,no
34313,55,management,divorced,tertiary,no,5253,yes,yes,cellular,20,apr,378,1,287,19,failure,no
17499,26,management,single,tertiary,no,2356,yes,no,cellular,23,jul,252,6,-1,0,unknown,no
27469,35,technician,single,secondary,no,-476,yes,no,cellular,20,nov,57,6,177,4,failure,no
7399,28,blue-collar,married,secondary,no,0,yes,no,unknown,27,may,548,1,-1,0,unknown,no
23223,39,management,married,tertiary,no,1981,no,no,cellular,21,aug,1026,4,-1,0,unknown,no
25331,39,management,married,tertiary,no,500,yes,no,cellular,17,nov,257,1,178,2,other,no
4383,33,blue-collar,married,primary,no,0,yes,no,unknown,15,may,270,1,-1,0,unknown,no
19848,51,management,married,tertiary,no,1700,no,no,cellular,4,aug,147,1,-1,0,unknown,no
24094,33,technician,married,secondary,no,2362,yes,no,cellular,26,aug,271,4,-1,0,unknown,no
13714,35,unknown,married,primary,no,634,no,no,cellular,7,jul,185,2,-1,0,unknown,no
44813,37,management,married,tertiary,no,1967,yes,no,cellular,27,may,774,1,-1,0,unknown,no
42430,30,management,single,tertiary,no,1675,no,no,cellular,4,sep,181,1,-1,0,unknown,no
9500,46,blue-collar,married,secondary,no,243,yes,no,unknown,3,jun,310,4,-1,0,unknown,no
31170,51,technician,divorced,primary,no,300,no,yes,cellular,5,feb,8,6,-1,0,unknown,no
40645,29,student,single,tertiary,no,795,no,no,cellular,26,may,258,1,-1,0,unknown,no
23032,32,management,married,tertiary,no,396,yes,no,cellular,20,aug,319,3,-1,0,unknown,no
28578,54,management,married,tertiary,no,1114,yes,no,cellular,21,nov,1195,2,175,1,other,no
41377,19,student,single,secondary,no,1803,no,no,cellular,23,jun,124,1,105,1,failure,no
33813,49,services,married,secondary,no,29,yes,no,cellular,17,apr,79,1,-1,0,unknown,no
37146,55,admin.,married,tertiary,no,59,yes,no,cellular,11,may,51,1,305,1,failure,no
35849,43,management,married,primary,no,88,no,yes,cellular,6,may,210,1,-1,0,unknown,no
18083,32,services,single,secondary,no,441,no,yes,cellular,25,jul,135,2,-1,0,unknown,no
33957,49,blue-collar,married,secondary,no,1127,yes,yes,cellular,17,apr,162,2,281,1,failure,no
38373,35,admin.,single,tertiary,no,153,yes,no,cellular,13,may,37,3,302,3,other,no
26118,54,management,married,tertiary,no,214,yes,no,cellular,18,nov,68,1,-1,0,unknown,no
33662,53,services,married,secondary,no,197,yes,no,cellular,17,apr,307,1,-1,0,unknown,no
34542,39,blue-collar,married,secondary,no,535,yes,no,cellular,20,apr,89,3,-1,0,unknown,no
26406,42,blue-collar,married,secondary,no,1540,yes,yes,cellular,18,nov,158,1,-1,0,unknown,no
15203,27,admin.,single,secondary,no,3638,no,no,cellular,11,jul,271,5,-1,0,unknown,no
32629,26,student,single,tertiary,no,1804,no,no,cellular,6,apr,156,2,-1,0,unknown,no
26954,41,technician,single,secondary,no,2004,yes,no,cellular,19,nov,254,1,-1,0,unknown,no
27769,57,admin.,divorced,unknown,no,4012,no,no,cellular,20,nov,915,1,-1,0,unknown,no
2232,27,admin.,single,secondary,no,181,yes,no,unknown,8,may,231,2,-1,0,unknown,no
35672,25,student,single,secondary,no,703,no,no,cellular,5,may,1100,3,-1,0,unknown,no
6789,33,management,single,secondary,no,-424,yes,no,unknown,26,may,863,1,-1,0,unknown,no
35437,28,services,married,secondary,no,0,yes,no,cellular,5,may,334,1,355,6,failure,no
33123,37,management,married,tertiary,no,46,yes,no,cellular,15,apr,154,1,-1,0,unknown,no
19873,53,management,married,tertiary,no,1313,no,no,cellular,4,aug,136,2,-1,0,unknown,no
31160,36,student,single,secondary,no,904,no,no,telephone,5,feb,36,9,8,13,other,no
1396,32,technician,single,secondary,no,0,yes,yes,unknown,6,may,135,3,-1,0,unknown,no
28085,37,entrepreneur,married,tertiary,no,7944,no,no,cellular,21,nov,102,1,-1,0,unknown,no
6388,42,management,single,tertiary,no,422,yes,no,unknown,23,may,25,2,-1,0,unknown,no
9298,35,services,married,secondary,no,456,yes,yes,unknown,2,jun,100,4,-1,0,unknown,no
19587,52,technician,married,secondary,no,-1,no,yes,cellular,31,jul,166,1,-1,0,unknown,no
6853,35,blue-collar,married,primary,no,690,yes,no,unknown,26,may,880,3,-1,0,unknown,no
27934,54,technician,single,secondary,no,2237,no,no,cellular,21,nov,149,5,-1,0,unknown,no
24952,41,management,married,secondary,no,148,no,no,cellular,29,aug,82,9,-1,0,unknown,no
21803,55,retired,married,primary,no,0,yes,yes,cellular,13,aug,201,2,-1,0,unknown,no
13499,30,admin.,married,tertiary,no,1717,no,yes,unknown,2,jul,218,2,-1,0,unknown,no
24993,56,retired,married,secondary,no,4577,no,no,cellular,29,aug,133,2,-1,0,unknown,no
43095,33,management,married,tertiary,no,3301,yes,no,cellular,2,nov,131,2,171,2,failure,no
24316,58,retired,married,unknown,no,911,no,no,cellular,27,aug,178,4,-1,0,unknown,no
22303,32,management,single,tertiary,no,1117,no,no,cellular,18,aug,219,4,-1,0,unknown,no
15479,31,admin.,married,secondary,no,23,no,no,cellular,14,jul,77,3,-1,0,unknown,no
40551,26,student,single,secondary,no,8015,no,no,cellular,26,may,109,1,-1,0,unknown,no
5742,40,blue-collar,married,primary,no,236,yes,no,unknown,20,may,167,2,-1,0,unknown,no
28522,30,blue-collar,single,primary,no,5641,no,no,cellular,21,nov,695,3,-1,0,unknown,no
9685,56,admin.,divorced,primary,no,207,yes,no,unknown,3,jun,88,4,-1,0,unknown,no
27322,32,management,single,tertiary,no,574,yes,no,cellular,20,nov,171,1,127,2,failure,no
9441,37,blue-collar,married,primary,no,1534,yes,no,unknown,3,jun,126,4,-1,0,unknown,no
8340,36,technician,married,primary,no,4585,yes,no,unknown,29,may,311,3,-1,0,unknown,no
36297,46,management,married,secondary,no,1363,yes,yes,cellular,7,may,60,4,-1,0,unknown,no
16354,30,services,single,secondary,no,114,no,yes,cellular,18,jul,110,10,-1,0,unknown,no
32938,34,admin.,married,tertiary,no,899,yes,no,cellular,9,apr,627,2,141,7,failure,no
17196,35,services,divorced,secondary,no,543,yes,no,cellular,22,jul,624,2,-1,0,unknown,no
24974,45,technician,married,secondary,no,351,yes,no,telephone,29,aug,18,2,-1,0,unknown,no
10074,47,technician,married,secondary,no,89,no,no,unknown,5,jun,287,1,-1,0,unknown,no
18876,27,technician,single,secondary,no,151,no,no,cellular,30,jul,139,3,-1,0,unknown,no
18928,47,self-employed,married,tertiary,no,192,no,no,telephone,30,jul,120,6,-1,0,unknown,no
12022,57,housemaid,married,primary,no,0,no,no,unknown,17,jun,187,2,-1,0,unknown,no
15977,38,admin.,married,secondary,no,0,yes,no,telephone,16,jul,284,8,-1,0,unknown,no
45635,77,retired,married,primary,no,1492,no,no,telephone,1,sep,663,1,208,2,other,no
43920,73,retired,married,tertiary,no,443,no,no,cellular,5,feb,133,2,-1,0,unknown,no
9611,40,management,single,tertiary,no,1845,yes,no,unknown,3,jun,134,3,-1,0,unknown,no
34549,37,services,married,secondary,no,-1006,yes,yes,cellular,20,apr,226,2,-1,0,unknown,no
7836,31,services,single,secondary,no,-779,yes,no,unknown,28,may,198,2,-1,0,unknown,no
5557,33,management,single,tertiary,no,136,yes,yes,unknown,20,may,347,6,-1,0,unknown,no
13053,47,blue-collar,married,primary,no,643,yes,no,unknown,20,jun,18,6,-1,0,unknown,no
34744,69,housemaid,married,primary,no,1080,no,no,cellular,22,apr,164,2,-1,0,unknown,no
9414,30,services,married,secondary,no,227,no,yes,unknown,3,jun,23,1,-1,0,unknown,no
40340,35,technician,single,secondary,no,225,yes,no,cellular,18,may,7,5,-1,0,unknown,no
15146,38,technician,single,tertiary,no,0,no,yes,cellular,11,jul,260,2,-1,0,unknown,no
7091,49,management,married,secondary,no,6758,yes,yes,unknown,27,may,67,3,-1,0,unknown,no
42269,64,housemaid,married,primary,no,67,no,no,telephone,25,aug,153,1,-1,0,unknown,no
17026,53,management,married,secondary,no,0,yes,yes,cellular,22,jul,59,1,-1,0,unknown,no
18907,45,admin.,married,secondary,no,3307,no,no,cellular,30,jul,129,2,-1,0,unknown,no
43186,47,housemaid,married,secondary,no,3940,yes,no,cellular,9,nov,171,2,96,5,success,no
30042,30,management,married,secondary,no,503,yes,no,cellular,2,feb,96,1,-1,0,unknown,no
44878,68,retired,married,unknown,no,3701,no,no,telephone,8,jun,149,1,-1,0,unknown,no
15629,57,retired,married,primary,no,1238,yes,no,cellular,15,jul,274,1,-1,0,unknown,no
37168,41,self-employed,single,tertiary,no,428,yes,no,cellular,11,may,106,1,-1,0,unknown,no
17477,39,technician,married,secondary,no,694,yes,no,cellular,23,jul,413,5,-1,0,unknown,no
23469,52,management,married,tertiary,no,0,no,no,cellular,22,aug,232,2,-1,0,unknown,no
11637,35,admin.,married,secondary,no,5270,no,no,unknown,16,jun,110,8,-1,0,unknown,no
17350,47,admin.,divorced,secondary,no,136,no,yes,cellular,23,jul,70,1,-1,0,unknown,no
22174,58,blue-collar,married,primary,no,494,no,no,cellular,14,aug,171,10,-1,0,unknown,no
13617,35,admin.,married,secondary,yes,0,no,yes,unknown,4,jul,105,3,-1,0,unknown,no
40854,36,management,single,tertiary,no,688,no,no,cellular,2,jun,126,1,120,1,failure,no
28278,33,technician,single,secondary,no,920,yes,no,cellular,21,nov,58,1,122,4,failure,no
11269,40,blue-collar,divorced,secondary,no,181,no,no,unknown,12,jun,89,6,-1,0,unknown,no
11647,37,services,single,secondary,no,1175,yes,no,unknown,16,jun,92,2,-1,0,unknown,no
37613,31,blue-collar,single,secondary,no,17,yes,no,cellular,12,may,296,1,-1,0,unknown,no
9117,37,blue-collar,married,secondary,no,489,yes,no,unknown,2,jun,24,1,-1,0,unknown,no
2313,31,management,single,tertiary,no,1315,yes,no,unknown,8,may,156,1,-1,0,unknown,no
25773,57,management,married,tertiary,no,2101,no,no,cellular,18,nov,101,5,-1,0,unknown,no
11142,39,admin.,single,secondary,no,35,no,no,unknown,11,jun,242,1,-1,0,unknown,no
13791,43,management,married,tertiary,no,460,no,yes,cellular,7,jul,94,1,-1,0,unknown,no
31052,32,blue-collar,married,primary,no,651,yes,no,cellular,4,feb,628,2,267,2,failure,no
7293,31,admin.,single,secondary,no,-302,yes,yes,unknown,27,may,235,5,-1,0,unknown,no
19724,54,services,married,secondary,no,812,no,no,cellular,31,jul,113,6,-1,0,unknown,no
18992,35,services,married,secondary,no,5,no,no,cellular,30,jul,153,2,-1,0,unknown,no
13742,40,blue-collar,married,primary,no,254,yes,no,cellular,7,jul,107,3,-1,0,unknown,no
34773,32,blue-collar,single,secondary,no,228,no,no,telephone,23,apr,67,3,-1,0,unknown,no
7842,45,blue-collar,married,primary,no,446,yes,no,unknown,28,may,51,1,-1,0,unknown,no
27170,44,technician,married,tertiary,no,0,yes,yes,cellular,20,nov,286,6,191,2,failure,no
20998,55,management,married,tertiary,no,1909,no,no,cellular,8,aug,167,1,-1,0,unknown,no
23169,36,management,married,tertiary,no,0,yes,no,cellular,21,aug,90,8,-1,0,unknown,no
29472,26,student,single,unknown,no,826,no,no,cellular,29,jan,177,1,-1,0,unknown,no
1205,35,services,married,secondary,no,0,yes,no,unknown,5,may,471,1,-1,0,unknown,no
3717,41,management,divorced,tertiary,no,1576,yes,no,unknown,13,may,232,2,-1,0,unknown,no
23157,36,housemaid,married,secondary,no,0,no,no,cellular,21,aug,76,2,-1,0,unknown,no
32798,37,admin.,married,tertiary,no,2693,yes,no,cellular,8,apr,261,1,-1,0,unknown,no
9462,37,blue-collar,married,secondary,yes,-399,yes,yes,unknown,3,jun,21,3,-1,0,unknown,no
29535,30,technician,married,secondary,no,743,no,no,cellular,29,jan,142,2,-1,0,unknown,no
18918,43,blue-collar,married,primary,no,548,no,no,cellular,30,jul,100,9,-1,0,unknown,no
18485,31,services,single,secondary,no,0,no,no,cellular,28,jul,243,2,-1,0,unknown,no
27723,37,management,married,tertiary,no,9895,yes,no,cellular,20,nov,352,3,-1,0,unknown,no
10457,35,unknown,married,unknown,no,0,no,no,unknown,6,jun,159,3,-1,0,unknown,no
9242,35,services,single,secondary,no,257,yes,no,unknown,2,jun,518,1,-1,0,unknown,no
23724,47,technician,married,secondary,no,1990,yes,yes,cellular,25,aug,108,4,-1,0,unknown,no
9113,55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,no
25947,51,technician,divorced,secondary,no,131,yes,no,cellular,18,nov,193,1,-1,0,unknown,no
19287,49,retired,divorced,secondary,no,224,no,yes,cellular,31,jul,79,4,-1,0,unknown,no
43070,56,retired,married,primary,no,1947,no,no,cellular,30,oct,631,2,149,3,failure,no
11283,49,unknown,married,primary,no,142,no,no,unknown,12,jun,90,3,-1,0,unknown,no
31504,32,technician,single,secondary,no,315,yes,no,cellular,5,feb,280,2,-1,0,unknown,no
6916,59,technician,married,secondary,no,-247,yes,no,unknown,26,may,131,1,-1,0,unknown,no
8662,53,technician,married,secondary,no,2647,yes,no,unknown,30,may,121,1,-1,0,unknown,no
31079,56,management,married,tertiary,no,856,yes,yes,cellular,4,feb,70,4,7,7,other,no
18328,42,management,married,tertiary,no,1220,yes,no,telephone,28,jul,155,2,-1,0,unknown,no
1965,46,blue-collar,married,primary,no,143,yes,no,unknown,7,may,279,1,-1,0,unknown,no
39088,52,management,married,tertiary,no,751,no,no,cellular,14,may,165,4,371,5,failure,no
9933,42,blue-collar,married,primary,no,250,yes,no,unknown,4,jun,46,16,-1,0,unknown,no
3581,25,services,single,secondary,no,54,yes,no,unknown,13,may,318,2,-1,0,unknown,no
24065,35,management,married,tertiary,no,38,no,no,cellular,26,aug,194,8,-1,0,unknown,no
4546,50,housemaid,married,primary,no,395,yes,no,unknown,15,may,419,2,-1,0,unknown,no
15347,32,technician,married,secondary,no,396,yes,no,cellular,14,jul,41,2,-1,0,unknown,no
20383,43,management,married,tertiary,no,690,yes,no,cellular,6,aug,171,3,-1,0,unknown,no
11457,47,blue-collar,married,primary,no,-245,yes,yes,unknown,12,jun,67,4,-1,0,unknown,no
26829,30,technician,single,secondary,no,538,yes,no,cellular,19,nov,148,1,-1,0,unknown,no
2121,57,retired,divorced,secondary,no,8266,yes,no,unknown,7,may,71,1,-1,0,unknown,no
27993,42,services,married,unknown,no,-1085,no,yes,cellular,21,nov,45,1,-1,0,unknown,no
10389,56,unknown,divorced,unknown,no,2152,no,no,unknown,6,jun,67,1,-1,0,unknown,no
29424,29,admin.,single,secondary,no,914,yes,no,cellular,29,jan,344,1,-1,0,unknown,no
20602,45,blue-collar,married,secondary,no,1583,yes,no,cellular,7,aug,84,7,-1,0,unknown,no
28453,43,unknown,single,tertiary,no,2731,no,no,cellular,21,nov,11,7,-1,0,unknown,no
40178,34,technician,divorced,secondary,no,17,yes,no,cellular,18,may,375,3,-1,0,unknown,no
14867,56,admin.,married,secondary,no,510,yes,no,cellular,10,jul,288,1,-1,0,unknown,no
11231,56,housemaid,single,primary,no,1,no,no,unknown,11,jun,83,2,-1,0,unknown,no
8789,35,management,single,tertiary,no,0,yes,no,unknown,30,may,147,1,-1,0,unknown,no
33501,48,management,single,tertiary,no,191,yes,no,cellular,17,apr,222,1,326,1,failure,no
18606,42,self-employed,married,secondary,no,2130,yes,yes,cellular,29,jul,146,2,-1,0,unknown,no
34640,47,services,married,secondary,no,306,yes,no,cellular,20,apr,20,2,-1,0,unknown,no
44873,30,management,married,tertiary,no,1288,no,no,unknown,7,jun,6,1,-1,0,unknown,no
21749,38,technician,married,tertiary,no,334,yes,no,cellular,13,aug,139,2,-1,0,unknown,no
34199,30,admin.,single,secondary,no,1473,yes,no,cellular,20,apr,401,1,-1,0,unknown,no
33652,55,services,married,secondary,no,2990,yes,no,cellular,17,apr,83,1,-1,0,unknown,no
6147,31,blue-collar,single,secondary,no,0,yes,no,unknown,21,may,397,9,-1,0,unknown,no
37781,33,admin.,divorced,secondary,no,-417,no,no,cellular,12,may,337,1,347,5,failure,no
5152,60,admin.,married,unknown,no,738,no,no,unknown,19,may,529,3,-1,0,unknown,no
14270,45,technician,married,secondary,no,1477,yes,no,cellular,8,jul,355,1,-1,0,unknown,no
24403,39,management,single,tertiary,no,5976,no,no,cellular,27,aug,113,2,-1,0,unknown,no
15963,60,admin.,divorced,secondary,no,0,no,yes,telephone,16,jul,357,7,-1,0,unknown,no
28248,55,admin.,married,primary,no,319,no,no,cellular,21,nov,124,3,-1,0,unknown,no
13892,25,blue-collar,single,secondary,no,913,yes,no,cellular,7,jul,113,4,-1,0,unknown,no
18568,51,technician,married,secondary,no,-396,yes,no,cellular,29,jul,179,6,-1,0,unknown,no
45714,27,management,single,tertiary,no,592,no,no,cellular,7,sep,667,1,221,3,failure,no
12531,38,technician,single,secondary,no,207,no,no,unknown,19,jun,76,2,-1,0,unknown,no
46153,61,housemaid,married,primary,no,182,no,no,cellular,9,nov,335,1,92,13,failure,no
39303,32,services,single,secondary,no,-341,no,no,cellular,15,may,339,1,345,3,failure,no
23222,36,technician,single,secondary,no,18,no,no,cellular,21,aug,67,2,-1,0,unknown,no
28162,38,entrepreneur,married,tertiary,no,1514,no,yes,cellular,21,nov,160,3,120,3,failure,no
42299,39,technician,divorced,secondary,no,385,no,no,cellular,26,aug,143,1,93,1,failure,no
46071,49,technician,married,secondary,no,2400,no,no,cellular,21,oct,262,3,-1,0,unknown,no
26000,30,admin.,divorced,secondary,no,83,yes,yes,cellular,18,nov,118,2,196,1,failure,no
16679,42,technician,single,secondary,no,417,no,no,cellular,21,jul,177,1,-1,0,unknown,no
9580,44,admin.,married,secondary,no,399,yes,yes,unknown,3,jun,271,2,-1,0,unknown,no
3623,43,blue-collar,married,secondary,no,576,yes,yes,unknown,13,may,148,1,-1,0,unknown,no
28531,30,services,married,secondary,no,973,yes,no,cellular,21,nov,156,2,-1,0,unknown,no
45008,36,management,married,tertiary,no,1790,yes,no,cellular,28,jun,132,3,392,2,other,no
36692,31,technician,single,secondary,no,691,yes,no,cellular,8,may,198,1,-1,0,unknown,no
3210,37,admin.,single,secondary,no,18,no,no,unknown,12,may,574,6,-1,0,unknown,no
33669,34,admin.,married,secondary,no,21,no,no,cellular,17,apr,332,1,346,3,failure,no
34180,56,admin.,married,secondary,no,382,no,no,cellular,20,apr,275,1,-1,0,unknown,no
38270,21,blue-collar,single,secondary,no,292,yes,yes,telephone,13,may,148,4,-1,0,unknown,no
23560,35,technician,single,secondary,no,127,no,no,cellular,22,aug,203,1,-1,0,unknown,no
7203,36,admin.,married,secondary,no,1867,yes,yes,unknown,27,may,243,2,-1,0,unknown,no
16647,35,technician,married,secondary,no,-360,yes,no,cellular,21,jul,169,1,-1,0,unknown,no
32849,37,technician,married,secondary,no,523,yes,no,cellular,8,apr,171,2,139,4,failure,no
24112,33,technician,single,tertiary,no,469,no,no,cellular,26,aug,158,9,-1,0,unknown,no
32982,49,admin.,divorced,secondary,no,190,yes,no,cellular,13,apr,421,1,-1,0,unknown,no
33634,52,blue-collar,married,secondary,no,3429,yes,no,cellular,17,apr,516,1,-1,0,unknown,no
5922,40,blue-collar,single,secondary,no,1066,yes,no,unknown,21,may,171,1,-1,0,unknown,no
36375,57,retired,married,secondary,no,455,yes,no,cellular,7,may,361,1,-1,0,unknown,no
41912,57,management,married,secondary,no,7633,no,no,cellular,12,aug,301,1,-1,0,unknown,no
43607,29,services,single,secondary,no,102,no,no,cellular,11,jan,111,1,210,4,failure,no
17386,52,management,married,secondary,no,638,yes,no,cellular,23,jul,213,1,-1,0,unknown,no
4580,45,blue-collar,divorced,primary,no,749,yes,no,unknown,15,may,242,6,-1,0,unknown,no
42811,35,blue-collar,single,tertiary,no,1830,no,no,cellular,14,oct,166,2,-1,0,unknown,no
27119,32,management,single,tertiary,no,509,no,yes,cellular,19,nov,208,2,-1,0,unknown,no
15866,31,technician,single,tertiary,no,127,yes,no,cellular,16,jul,122,1,-1,0,unknown,no
35861,34,admin.,married,secondary,no,4902,yes,no,cellular,6,may,59,1,167,1,failure,no
15952,59,admin.,married,primary,no,4387,yes,no,telephone,16,jul,73,6,-1,0,unknown,no
8147,36,entrepreneur,married,tertiary,no,1423,yes,no,unknown,29,may,193,1,-1,0,unknown,no
10848,38,blue-collar,married,secondary,no,2423,yes,no,unknown,9,jun,37,1,-1,0,unknown,no
22298,52,management,married,tertiary,no,52,no,yes,cellular,18,aug,124,4,-1,0,unknown,no
31004,39,unemployed,married,secondary,no,1309,yes,no,cellular,4,feb,587,2,-1,0,unknown,no
5877,33,blue-collar,married,secondary,no,467,yes,no,unknown,21,may,494,2,-1,0,unknown,no
32014,38,unemployed,married,tertiary,no,380,no,no,cellular,10,feb,100,1,-1,0,unknown,no
29583,51,management,married,tertiary,no,-898,no,no,cellular,29,jan,78,2,-1,0,unknown,no
2808,35,management,divorced,tertiary,no,321,yes,no,unknown,9,may,189,1,-1,0,unknown,no
17698,36,management,single,tertiary,no,124,yes,no,telephone,24,jul,308,4,-1,0,unknown,no
2249,44,blue-collar,married,primary,no,185,yes,no,unknown,8,may,249,1,-1,0,unknown,no
8563,53,management,married,tertiary,no,146,no,no,unknown,30,may,150,1,-1,0,unknown,no
5276,40,blue-collar,married,secondary,no,-365,yes,no,unknown,19,may,44,43,-1,0,unknown,no
4221,42,unemployed,married,tertiary,no,1270,yes,no,unknown,15,may,192,1,-1,0,unknown,no
12594,37,management,married,secondary,no,121,no,yes,unknown,19,jun,89,2,-1,0,unknown,no
30036,54,technician,married,secondary,no,306,no,no,cellular,2,feb,107,1,-1,0,unknown,no
13024,40,admin.,single,secondary,no,142,no,yes,unknown,20,jun,14,3,-1,0,unknown,no
5679,32,technician,married,unknown,no,196,yes,no,unknown,20,may,196,6,-1,0,unknown,no
37424,42,blue-collar,married,primary,no,869,yes,yes,cellular,11,may,718,2,-1,0,unknown,no
12229,54,housemaid,divorced,primary,no,1194,no,no,unknown,18,jun,58,3,-1,0,unknown,no
9335,38,blue-collar,married,primary,no,-854,yes,no,unknown,2,jun,194,4,-1,0,unknown,no
19306,51,blue-collar,married,primary,no,63,yes,yes,cellular,31,jul,87,4,-1,0,unknown,no
41244,47,technician,divorced,secondary,no,1013,no,no,cellular,15,jun,54,3,-1,0,unknown,no
4486,31,blue-collar,married,primary,no,605,yes,no,unknown,15,may,334,10,-1,0,unknown,no
5577,32,management,single,tertiary,no,1271,yes,no,unknown,20,may,51,1,-1,0,unknown,no
19892,45,self-employed,married,secondary,no,1051,no,no,cellular,4,aug,96,1,-1,0,unknown,no
19792,33,management,single,tertiary,no,-75,yes,yes,cellular,31,jul,22,8,-1,0,unknown,no
35871,32,technician,divorced,secondary,no,0,yes,no,cellular,6,may,94,1,-1,0,unknown,no
5792,33,unemployed,married,secondary,no,438,yes,yes,unknown,21,may,129,1,-1,0,unknown,no
12425,44,management,married,tertiary,no,7177,no,no,unknown,19,jun,89,2,-1,0,unknown,no
2774,32,unemployed,single,secondary,no,331,yes,no,unknown,9,may,211,2,-1,0,unknown,no
14378,38,blue-collar,married,secondary,no,121,yes,yes,cellular,9,jul,80,2,-1,0,unknown,no
31790,33,management,married,tertiary,no,17946,yes,no,cellular,6,feb,195,5,259,1,failure,no
2998,34,admin.,divorced,primary,no,9569,yes,no,unknown,9,may,43,2,-1,0,unknown,no
37562,37,services,married,primary,no,0,yes,no,cellular,12,may,631,1,344,1,success,no
16999,34,services,single,secondary,no,418,yes,no,cellular,22,jul,247,1,-1,0,unknown,no
26135,32,services,divorced,secondary,no,453,yes,no,cellular,18,nov,331,2,-1,0,unknown,no
5446,35,blue-collar,married,secondary,no,4635,yes,no,unknown,20,may,148,1,-1,0,unknown,no
21784,50,technician,divorced,secondary,no,0,no,no,cellular,13,aug,114,2,-1,0,unknown,no
18641,33,technician,single,secondary,no,338,yes,no,cellular,29,jul,105,4,-1,0,unknown,no
9411,28,blue-collar,married,secondary,no,0,yes,yes,unknown,3,jun,210,1,-1,0,unknown,no
23635,45,technician,single,secondary,no,11,no,no,cellular,22,aug,247,1,-1,0,unknown,no
11387,55,blue-collar,married,primary,no,472,no,no,unknown,12,jun,80,2,-1,0,unknown,no
12669,50,blue-collar,married,primary,no,480,yes,no,unknown,20,jun,99,5,-1,0,unknown,no
25563,46,blue-collar,married,primary,no,2749,yes,no,cellular,17,nov,332,1,-1,0,unknown,no
6573,33,management,married,tertiary,no,0,yes,no,unknown,23,may,57,5,-1,0,unknown,no
11938,33,self-employed,divorced,secondary,no,969,yes,no,unknown,17,jun,166,2,-1,0,unknown,no
13518,32,blue-collar,single,secondary,no,-255,no,yes,unknown,2,jul,957,3,-1,0,unknown,no
19463,43,management,married,tertiary,no,0,no,no,cellular,31,jul,107,17,-1,0,unknown,no
29438,43,admin.,single,unknown,no,474,no,no,cellular,29,jan,571,1,-1,0,unknown,no
10240,39,blue-collar,married,primary,no,12848,yes,no,unknown,5,jun,337,2,-1,0,unknown,no
28071,34,management,married,tertiary,no,1483,yes,no,cellular,21,nov,91,1,-1,0,unknown,no
3985,34,blue-collar,married,secondary,no,577,no,no,unknown,14,may,337,1,-1,0,unknown,no
32166,43,admin.,married,secondary,no,477,yes,no,cellular,27,feb,476,2,-1,0,unknown,no
44296,42,admin.,married,secondary,no,16517,no,no,cellular,15,mar,549,5,203,4,failure,no
14161,26,technician,single,secondary,no,68,no,yes,cellular,8,jul,141,3,-1,0,unknown,no
5956,34,blue-collar,married,secondary,no,622,yes,no,unknown,21,may,145,1,-1,0,unknown,no
23509,34,management,married,secondary,no,857,yes,no,cellular,22,aug,238,6,-1,0,unknown,no
10731,59,housemaid,married,secondary,no,345,no,no,unknown,9,jun,38,1,-1,0,unknown,no
28280,32,services,married,secondary,no,1397,yes,no,cellular,21,nov,224,3,-1,0,unknown,no
21323,33,technician,married,secondary,no,1166,no,no,cellular,11,aug,90,3,-1,0,unknown,no
39533,34,blue-collar,divorced,primary,no,0,yes,no,cellular,15,may,206,5,-1,0,unknown,no
24106,49,self-employed,married,secondary,no,0,no,no,cellular,26,aug,175,6,-1,0,unknown,no
21703,55,housemaid,married,primary,no,0,no,no,cellular,13,aug,139,2,-1,0,unknown,no
45395,32,admin.,married,secondary,no,200,no,no,cellular,3,aug,172,3,-1,0,unknown,no
27134,51,entrepreneur,married,tertiary,no,3188,yes,yes,cellular,19,nov,339,3,-1,0,unknown,no
27916,53,management,married,tertiary,no,0,yes,yes,cellular,21,nov,266,6,-1,0,unknown,no
28874,43,blue-collar,married,primary,no,2317,no,no,cellular,28,jan,412,1,-1,0,unknown,no
23661,53,unknown,married,unknown,no,0,no,no,cellular,25,aug,209,5,-1,0,unknown,no
45669,32,services,single,tertiary,no,620,no,no,cellular,3,sep,110,6,95,5,other,no
17586,24,unemployed,single,tertiary,yes,-164,yes,yes,cellular,24,jul,117,4,-1,0,unknown,no
