@relation movement_libras
@attribute 1st_coordinate_abcissa real [0.090909, 0.9323]
@attribute 1st_coordinate_ordinate real [0.14815, 0.88657]
@attribute 2st_coordinate_abcissa real [0.085106, 0.93037]
@attribute 2st_coordinate_ordinate real [0.14815, 0.88889]
@attribute 3st_coordinate_abcissa real [0.085106, 0.9323]
@attribute 3st_coordinate_ordinate real [0.14815, 0.88426]
@attribute 4st_coordinate_abcissa real [0.088975, 0.9323]
@attribute 4st_coordinate_ordinate real [0.14583, 0.88194]
@attribute 5st_coordinate_abcissa real [0.092843, 0.9323]
@attribute 5st_coordinate_ordinate real [0.14583, 0.875]
@attribute 6st_coordinate_abcissa real [0.10058, 0.9323]
@attribute 6st_coordinate_ordinate real [0.14352, 0.875]
@attribute 7st_coordinate_abcissa real [0.10445, 0.93424]
@attribute 7st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 8st_coordinate_abcissa real [0.11025, 0.94197]
@attribute 8st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 9st_coordinate_abcissa real [0.11992, 0.94391]
@attribute 9st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 10st_coordinate_abcissa real [0.12766, 0.94391]
@attribute 10st_coordinate_ordinate real [0.13657, 0.86111]
@attribute 11st_coordinate_abcissa real [0.13153, 0.94197]
@attribute 11st_coordinate_ordinate real [0.13657, 0.84722]
@attribute 12st_coordinate_abcissa real [0.10638, 0.94197]
@attribute 12st_coordinate_ordinate real [0.13426, 0.84028]
@attribute 13st_coordinate_abcissa real [0.040619, 0.9381]
@attribute 13st_coordinate_ordinate real [0.092593, 1.0]
@attribute 14st_coordinate_abcissa real [0.015474, 0.9265]
@attribute 14st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 15st_coordinate_abcissa real [0.017408, 0.91489]
@attribute 15st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 16st_coordinate_abcissa real [0.023211, 0.91103]
@attribute 16st_coordinate_ordinate real [0.0625, 0.84028]
@attribute 17st_coordinate_abcissa real [0.052224, 0.88781]
@attribute 17st_coordinate_ordinate real [0.12269, 0.84028]
@attribute 18st_coordinate_abcissa real [0.10832, 0.88781]
@attribute 18st_coordinate_ordinate real [0.14815, 0.84028]
@attribute 19st_coordinate_abcissa real [0.13926, 0.88781]
@attribute 19st_coordinate_ordinate real [0.14583, 0.84028]
@attribute 20st_coordinate_abcissa real [0.16054, 0.88588]
@attribute 20st_coordinate_ordinate real [0.12963, 0.84028]
@attribute 21st_coordinate_abcissa real [0.147, 0.88008]
@attribute 21st_coordinate_ordinate real [0.13194, 0.84028]
@attribute 22st_coordinate_abcissa real [0.11219, 0.88008]
@attribute 22st_coordinate_ordinate real [0.15046, 0.84028]
@attribute 23st_coordinate_abcissa real [0.088975, 0.88008]
@attribute 23st_coordinate_ordinate real [0.14815, 0.83796]
@attribute 24st_coordinate_abcissa real [0.083172, 0.88008]
@attribute 24st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 25st_coordinate_abcissa real [0.071567, 0.88588]
@attribute 25st_coordinate_ordinate real [0.13889, 0.95833]
@attribute 26st_coordinate_abcissa real [0.052224, 0.89362]
@attribute 26st_coordinate_ordinate real [0.13657, 0.9838]
@attribute 27st_coordinate_abcissa real [0.046422, 0.89555]
@attribute 27st_coordinate_ordinate real [0.13426, 0.85185]
@attribute 28st_coordinate_abcissa real [0.040619, 0.88975]
@attribute 28st_coordinate_ordinate real [0.13194, 0.86806]
@attribute 29st_coordinate_abcissa real [0.048356, 0.89749]
@attribute 29st_coordinate_ordinate real [0.12731, 0.87037]
@attribute 30st_coordinate_abcissa real [0.067698, 0.88975]
@attribute 30st_coordinate_ordinate real [0.11111, 0.86111]
@attribute 31st_coordinate_abcissa real [0.088975, 0.89749]
@attribute 31st_coordinate_ordinate real [0.10185, 0.85417]
@attribute 32st_coordinate_abcissa real [0.094778, 0.90522]
@attribute 32st_coordinate_ordinate real [0.041667, 0.83565]
@attribute 33st_coordinate_abcissa real [0.092843, 0.91876]
@attribute 33st_coordinate_ordinate real [0.0, 0.82407]
@attribute 34st_coordinate_abcissa real [0.10058, 0.90716]
@attribute 34st_coordinate_ordinate real [0.0, 0.82639]
@attribute 35st_coordinate_abcissa real [0.071567, 0.90716]
@attribute 35st_coordinate_ordinate real [0.030093, 0.83333]
@attribute 36st_coordinate_abcissa real [0.065764, 0.91683]
@attribute 36st_coordinate_ordinate real [0.085648, 0.83565]
@attribute 37st_coordinate_abcissa real [0.017408, 0.9207]
@attribute 37st_coordinate_ordinate real [0.11111, 0.87963]
@attribute 38st_coordinate_abcissa real [0.0, 0.92456]
@attribute 38st_coordinate_ordinate real [0.099537, 0.9838]
@attribute 39st_coordinate_abcissa real [0.0058027, 0.92843]
@attribute 39st_coordinate_ordinate real [0.094907, 0.96991]
@attribute 40st_coordinate_abcissa real [0.025145, 0.94391]
@attribute 40st_coordinate_ordinate real [0.085648, 0.84722]
@attribute 41st_coordinate_abcissa real [0.059961, 0.96132]
@attribute 41st_coordinate_ordinate real [0.076389, 0.83102]
@attribute 42st_coordinate_abcissa real [0.059961, 0.97099]
@attribute 42st_coordinate_ordinate real [0.050926, 0.81944]
@attribute 43st_coordinate_abcissa real [0.029014, 0.97872]
@attribute 43st_coordinate_ordinate real [0.030093, 0.82407]
@attribute 44st_coordinate_abcissa real [0.011605, 0.98839]
@attribute 44st_coordinate_ordinate real [0.0092593, 0.87269]
@attribute 45st_coordinate_abcissa real [0.0058027, 1.0]
@attribute 45st_coordinate_ordinate real [0.0069444, 0.88426]
@attribute Class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}
@inputs 1st_coordinate_abcissa, 1st_coordinate_ordinate, 2st_coordinate_abcissa, 2st_coordinate_ordinate, 3st_coordinate_abcissa, 3st_coordinate_ordinate, 4st_coordinate_abcissa, 4st_coordinate_ordinate, 5st_coordinate_abcissa, 5st_coordinate_ordinate, 6st_coordinate_abcissa, 6st_coordinate_ordinate, 7st_coordinate_abcissa, 7st_coordinate_ordinate, 8st_coordinate_abcissa, 8st_coordinate_ordinate, 9st_coordinate_abcissa, 9st_coordinate_ordinate, 10st_coordinate_abcissa, 10st_coordinate_ordinate, 11st_coordinate_abcissa, 11st_coordinate_ordinate, 12st_coordinate_abcissa, 12st_coordinate_ordinate, 13st_coordinate_abcissa, 13st_coordinate_ordinate, 14st_coordinate_abcissa, 14st_coordinate_ordinate, 15st_coordinate_abcissa, 15st_coordinate_ordinate, 16st_coordinate_abcissa, 16st_coordinate_ordinate, 17st_coordinate_abcissa, 17st_coordinate_ordinate, 18st_coordinate_abcissa, 18st_coordinate_ordinate, 19st_coordinate_abcissa, 19st_coordinate_ordinate, 20st_coordinate_abcissa, 20st_coordinate_ordinate, 21st_coordinate_abcissa, 21st_coordinate_ordinate, 22st_coordinate_abcissa, 22st_coordinate_ordinate, 23st_coordinate_abcissa, 23st_coordinate_ordinate, 24st_coordinate_abcissa, 24st_coordinate_ordinate, 25st_coordinate_abcissa, 25st_coordinate_ordinate, 26st_coordinate_abcissa, 26st_coordinate_ordinate, 27st_coordinate_abcissa, 27st_coordinate_ordinate, 28st_coordinate_abcissa, 28st_coordinate_ordinate, 29st_coordinate_abcissa, 29st_coordinate_ordinate, 30st_coordinate_abcissa, 30st_coordinate_ordinate, 31st_coordinate_abcissa, 31st_coordinate_ordinate, 32st_coordinate_abcissa, 32st_coordinate_ordinate, 33st_coordinate_abcissa, 33st_coordinate_ordinate, 34st_coordinate_abcissa, 34st_coordinate_ordinate, 35st_coordinate_abcissa, 35st_coordinate_ordinate, 36st_coordinate_abcissa, 36st_coordinate_ordinate, 37st_coordinate_abcissa, 37st_coordinate_ordinate, 38st_coordinate_abcissa, 38st_coordinate_ordinate, 39st_coordinate_abcissa, 39st_coordinate_ordinate, 40st_coordinate_abcissa, 40st_coordinate_ordinate, 41st_coordinate_abcissa, 41st_coordinate_ordinate, 42st_coordinate_abcissa, 42st_coordinate_ordinate, 43st_coordinate_abcissa, 43st_coordinate_ordinate, 44st_coordinate_abcissa, 44st_coordinate_ordinate, 45st_coordinate_abcissa, 45st_coordinate_ordinate
@outputs Class
@data
0.6499, 0.65972, 0.63056, 0.62269, 0.61122, 0.58333, 0.59381, 0.54167, 0.57447, 0.50231, 0.55513, 0.46991, 0.53385, 0.45833, 0.51451, 0.47222, 0.50097, 0.51157, 0.48162, 0.55324, 0.45648, 0.59954, 0.43133, 0.64352, 0.41393, 0.66435, 0.41006, 0.67824, 0.41006, 0.69444, 0.40426, 0.7037, 0.40232, 0.69907, 0.40426, 0.6875, 0.39458, 0.66204, 0.37524, 0.63889, 0.36557, 0.61574, 0.3675, 0.57407, 0.37331, 0.53009, 0.37137, 0.49306, 0.36557, 0.46759, 0.35397, 0.46296, 0.34236, 0.47454, 0.32495, 0.50463, 0.30174, 0.53241, 0.28627, 0.5463, 0.27853, 0.55324, 0.25919, 0.59259, 0.23211, 0.63426, 0.21277, 0.67824, 0.19536, 0.70139, 0.18182, 0.69907, 0.18569, 0.67824, 0.20309, 0.65509, 0.2205, 0.60648, 0.23404, 0.57407, 0.23791, 0.55556, 0.23791, 0.52315, 0.23598, 0.50231, 0.22824, 0.49074, 0.21857, 0.49306, 10
0.58607, 0.72917, 0.58607, 0.72222, 0.58607, 0.72454, 0.58994, 0.72454, 0.58994, 0.72454, 0.58607, 0.71528, 0.57447, 0.7037, 0.56093, 0.67824, 0.54545, 0.64352, 0.53191, 0.59722, 0.52224, 0.55787, 0.50484, 0.52083, 0.47969, 0.5, 0.45068, 0.50694, 0.42553, 0.53935, 0.40426, 0.5787, 0.39072, 0.60417, 0.37911, 0.62963, 0.34623, 0.6713, 0.31915, 0.70139, 0.30754, 0.72222, 0.29787, 0.7338, 0.30368, 0.72454, 0.31335, 0.7037, 0.33269, 0.67361, 0.33656, 0.63426, 0.32882, 0.59259, 0.30754, 0.56019, 0.29787, 0.54398, 0.29594, 0.52778, 0.29594, 0.51389, 0.29207, 0.50694, 0.28046, 0.51389, 0.25919, 0.52083, 0.24178, 0.55093, 0.22437, 0.60648, 0.18762, 0.64583, 0.17988, 0.68056, 0.16828, 0.65972, 0.18762, 0.61111, 0.19342, 0.56713, 0.19729, 0.52083, 0.19342, 0.4838, 0.18956, 0.46065, 0.18182, 0.44444, 10
0.67892, 0.73148, 0.67892, 0.72917, 0.67892, 0.73148, 0.67698, 0.72917, 0.67698, 0.72917, 0.66151, 0.72222, 0.62863, 0.7037, 0.58994, 0.68519, 0.54545, 0.67593, 0.50097, 0.6713, 0.46035, 0.67824, 0.43133, 0.68287, 0.4294, 0.68287, 0.44487, 0.67361, 0.47776, 0.64815, 0.53191, 0.60185, 0.5706, 0.57407, 0.61702, 0.5463, 0.6499, 0.53009, 0.67118, 0.52546, 0.68085, 0.51852, 0.67892, 0.52083, 0.66151, 0.52083, 0.62282, 0.51389, 0.56673, 0.5, 0.51064, 0.47917, 0.46035, 0.45602, 0.41973, 0.43287, 0.38878, 0.41435, 0.37524, 0.40741, 0.37718, 0.40972, 0.40039, 0.41204, 0.44487, 0.39352, 0.5029, 0.34259, 0.55706, 0.30787, 0.60155, 0.29167, 0.63636, 0.28472, 0.66344, 0.28472, 0.67505, 0.28241, 0.66925, 0.28009, 0.64023, 0.26157, 0.59188, 0.23843, 0.53965, 0.21296, 0.49323, 0.19676, 0.45455, 0.1875, 11
0.49903, 0.77546, 0.4971, 0.77546, 0.48936, 0.76852, 0.46422, 0.76389, 0.41199, 0.75, 0.34816, 0.72454, 0.29207, 0.6875, 0.24565, 0.64815, 0.21083, 0.60185, 0.17021, 0.57176, 0.16054, 0.56944, 0.16441, 0.57407, 0.17795, 0.57407, 0.19923, 0.58796, 0.23598, 0.59259, 0.29207, 0.58102, 0.35203, 0.57407, 0.41199, 0.55787, 0.46615, 0.54167, 0.51644, 0.51852, 0.56093, 0.50231, 0.58414, 0.49769, 0.58994, 0.49769, 0.58994, 0.49074, 0.58027, 0.4838, 0.55899, 0.46759, 0.52805, 0.45602, 0.48356, 0.43519, 0.43327, 0.41204, 0.37718, 0.38194, 0.31915, 0.3588, 0.26692, 0.34491, 0.2205, 0.32176, 0.17988, 0.30093, 0.1528, 0.28241, 0.14313, 0.27315, 0.13926, 0.26389, 0.147, 0.2662, 0.16248, 0.26852, 0.19729, 0.27083, 0.24565, 0.26157, 0.30948, 0.24537, 0.37718, 0.22685, 0.43907, 0.19907, 0.49323, 0.17361, 11
0.54932, 0.71528, 0.54739, 0.71991, 0.55126, 0.71991, 0.54932, 0.71759, 0.55126, 0.71991, 0.54932, 0.71759, 0.55706, 0.71991, 0.58027, 0.72222, 0.61896, 0.7338, 0.66538, 0.71528, 0.70793, 0.69907, 0.73114, 0.7037, 0.73114, 0.69907, 0.71567, 0.68981, 0.69052, 0.66667, 0.65571, 0.63426, 0.61122, 0.59722, 0.56093, 0.56481, 0.51064, 0.53935, 0.46809, 0.52546, 0.46035, 0.52778, 0.46809, 0.53241, 0.47582, 0.53472, 0.51064, 0.53472, 0.55319, 0.52315, 0.59574, 0.50694, 0.6383, 0.50231, 0.67311, 0.5, 0.69246, 0.50694, 0.68859, 0.50463, 0.68279, 0.49537, 0.65957, 0.47222, 0.63056, 0.43519, 0.59381, 0.40046, 0.55319, 0.37731, 0.50677, 0.36574, 0.45841, 0.36806, 0.43327, 0.37731, 0.43133, 0.37731, 0.44487, 0.37269, 0.47389, 0.36111, 0.5087, 0.34722, 0.54932, 0.33102, 0.58221, 0.32176, 0.61509, 0.32176, 11
0.58221, 0.72917, 0.58027, 0.72917, 0.57834, 0.72454, 0.59188, 0.73148, 0.61509, 0.72685, 0.64797, 0.71991, 0.68085, 0.71759, 0.68472, 0.71528, 0.66151, 0.70139, 0.62282, 0.67593, 0.5706, 0.64352, 0.51257, 0.6088, 0.45648, 0.58333, 0.40426, 0.5625, 0.39652, 0.55787, 0.42166, 0.56019, 0.47002, 0.57176, 0.51451, 0.57639, 0.5648, 0.57407, 0.60542, 0.57176, 0.64023, 0.58333, 0.6441, 0.58333, 0.63443, 0.57639, 0.61122, 0.56481, 0.57253, 0.53704, 0.52224, 0.50694, 0.47389, 0.48148, 0.42747, 0.46528, 0.39458, 0.46528, 0.39458, 0.46991, 0.41973, 0.46759, 0.46035, 0.46296, 0.49323, 0.44676, 0.52418, 0.4375, 0.56673, 0.44213, 0.61122, 0.46065, 0.64023, 0.47685, 0.64023, 0.47222, 0.62863, 0.46065, 0.60155, 0.43056, 0.55706, 0.39352, 0.5087, 0.36343, 0.46035, 0.35185, 0.4294, 0.35648, 0.4352, 0.35648, 11
0.6383, 0.77778, 0.6383, 0.77546, 0.63636, 0.78009, 0.63636, 0.77778, 0.63636, 0.77778, 0.6325, 0.77778, 0.61122, 0.7662, 0.55319, 0.72685, 0.48936, 0.68519, 0.41973, 0.63889, 0.37331, 0.60185, 0.34236, 0.59259, 0.3501, 0.59722, 0.3617, 0.59491, 0.39265, 0.60185, 0.4352, 0.61806, 0.49323, 0.60417, 0.54352, 0.58565, 0.58414, 0.57407, 0.62282, 0.57407, 0.64603, 0.58565, 0.64217, 0.58333, 0.63636, 0.58102, 0.61702, 0.56481, 0.59574, 0.54167, 0.56673, 0.51157, 0.52418, 0.48611, 0.48162, 0.47222, 0.44681, 0.45833, 0.41393, 0.45139, 0.40426, 0.45602, 0.40619, 0.45139, 0.42747, 0.44213, 0.46228, 0.43519, 0.49903, 0.4213, 0.53385, 0.40741, 0.5764, 0.40046, 0.60542, 0.38889, 0.6441, 0.38657, 0.65377, 0.38426, 0.64797, 0.38194, 0.6383, 0.37963, 0.61122, 0.36806, 0.56673, 0.3588, 0.52998, 0.35185, 11
0.87621, 0.55324, 0.87427, 0.5463, 0.87621, 0.55093, 0.87621, 0.54861, 0.87621, 0.55093, 0.87621, 0.55093, 0.87621, 0.54861, 0.87621, 0.55093, 0.87621, 0.55093, 0.87427, 0.54861, 0.87621, 0.55556, 0.87621, 0.56019, 0.87621, 0.56481, 0.87621, 0.55093, 0.87041, 0.50231, 0.86074, 0.43056, 0.83752, 0.3588, 0.81044, 0.29398, 0.77756, 0.25231, 0.73694, 0.22917, 0.68859, 0.23843, 0.6383, 0.28935, 0.60735, 0.37037, 0.60155, 0.47454, 0.60348, 0.55556, 0.59381, 0.6088, 0.56867, 0.64815, 0.54159, 0.65509, 0.52224, 0.625, 0.50484, 0.57407, 0.48936, 0.50694, 0.47389, 0.43287, 0.46035, 0.36111, 0.44487, 0.30093, 0.42553, 0.24306, 0.40039, 0.20833, 0.3675, 0.19444, 0.32882, 0.22685, 0.2882, 0.28009, 0.26112, 0.3588, 0.24565, 0.43519, 0.22824, 0.52083, 0.21857, 0.58565, 0.20503, 0.66667, 0.18569, 0.69213, 12
0.8646, 0.67593, 0.87234, 0.66667, 0.8646, 0.65741, 0.853, 0.64352, 0.82012, 0.63889, 0.80851, 0.64352, 0.79497, 0.59954, 0.76983, 0.55324, 0.74662, 0.51389, 0.7176, 0.49306, 0.68279, 0.48843, 0.6441, 0.49306, 0.61315, 0.50926, 0.59381, 0.53472, 0.5764, 0.56481, 0.55899, 0.59491, 0.54739, 0.625, 0.53578, 0.66898, 0.52805, 0.70139, 0.4913, 0.71065, 0.48162, 0.74074, 0.46422, 0.75926, 0.43907, 0.77083, 0.40039, 0.77546, 0.3675, 0.7662, 0.34429, 0.75231, 0.32302, 0.73148, 0.31335, 0.70139, 0.31141, 0.66898, 0.30948, 0.63194, 0.30368, 0.59722, 0.29594, 0.57176, 0.28433, 0.54167, 0.28046, 0.53241, 0.27273, 0.5162, 0.25145, 0.51157, 0.22824, 0.52083, 0.19923, 0.55093, 0.16828, 0.58796, 0.13346, 0.63889, 0.094778, 0.6875, 0.059961, 0.75463, 0.029014, 0.82407, 0.011605, 0.87269, 0.0058027, 0.88426, 12
0.60542, 0.63657, 0.60542, 0.63426, 0.60542, 0.63426, 0.60542, 0.63194, 0.60735, 0.62269, 0.59768, 0.59954, 0.58027, 0.5625, 0.55899, 0.52546, 0.53578, 0.49537, 0.51064, 0.46991, 0.48549, 0.45833, 0.46035, 0.45833, 0.4352, 0.47222, 0.41779, 0.49074, 0.40232, 0.50694, 0.39265, 0.53241, 0.38878, 0.56944, 0.39458, 0.61574, 0.39458, 0.64583, 0.38878, 0.67361, 0.38104, 0.68519, 0.37524, 0.69444, 0.3617, 0.69444, 0.34816, 0.69213, 0.33269, 0.68519, 0.31528, 0.66898, 0.30174, 0.6412, 0.29207, 0.61343, 0.294, 0.57407, 0.29787, 0.53241, 0.29594, 0.48611, 0.28627, 0.44676, 0.27273, 0.41435, 0.24952, 0.39352, 0.21277, 0.38657, 0.18182, 0.39815, 0.16441, 0.40972, 0.15861, 0.4213, 0.16441, 0.45833, 0.18375, 0.5, 0.19729, 0.53472, 0.20116, 0.56481, 0.19342, 0.59259, 0.17795, 0.61574, 0.16054, 0.63657, 12
0.60542, 0.63657, 0.60542, 0.63426, 0.60542, 0.63426, 0.60542, 0.63194, 0.60735, 0.62269, 0.59768, 0.59954, 0.58027, 0.5625, 0.55899, 0.52546, 0.53578, 0.49537, 0.51064, 0.46991, 0.48549, 0.45833, 0.46035, 0.45833, 0.4352, 0.47222, 0.41779, 0.49074, 0.40232, 0.50694, 0.39265, 0.53241, 0.38878, 0.56944, 0.39458, 0.61574, 0.39458, 0.64583, 0.38878, 0.67361, 0.38104, 0.68519, 0.37524, 0.69444, 0.3617, 0.69444, 0.34816, 0.69213, 0.33269, 0.68519, 0.31528, 0.66898, 0.30174, 0.6412, 0.29207, 0.61343, 0.294, 0.57407, 0.29787, 0.53241, 0.29594, 0.48611, 0.28627, 0.44676, 0.27273, 0.41435, 0.24952, 0.39352, 0.21277, 0.38657, 0.18182, 0.39815, 0.16441, 0.40972, 0.15861, 0.4213, 0.16441, 0.45833, 0.18375, 0.5, 0.19729, 0.53472, 0.20116, 0.56481, 0.19342, 0.59259, 0.17795, 0.61574, 0.16054, 0.63657, 12
0.7176, 0.72917, 0.71567, 0.72917, 0.7176, 0.72917, 0.71567, 0.73148, 0.70986, 0.7338, 0.69632, 0.7338, 0.67118, 0.73611, 0.64217, 0.7338, 0.60735, 0.72685, 0.58027, 0.71528, 0.55899, 0.7037, 0.54352, 0.68287, 0.53965, 0.66435, 0.53965, 0.64815, 0.54739, 0.62731, 0.56093, 0.61806, 0.58414, 0.61574, 0.60928, 0.61111, 0.63636, 0.60648, 0.66731, 0.60648, 0.69439, 0.59954, 0.7176, 0.58796, 0.73501, 0.56944, 0.74468, 0.5463, 0.74275, 0.51389, 0.72534, 0.47222, 0.69632, 0.43287, 0.66538, 0.41667, 0.63636, 0.4213, 0.60542, 0.4375, 0.5706, 0.45602, 0.52805, 0.46759, 0.48743, 0.46065, 0.45068, 0.44213, 0.42553, 0.41435, 0.41006, 0.37731, 0.40812, 0.33796, 0.41779, 0.30324, 0.44101, 0.27778, 0.46809, 0.25926, 0.50484, 0.25231, 0.53965, 0.25, 0.57447, 0.24306, 0.60928, 0.22917, 0.6383, 0.21065, 13
0.71954, 0.71759, 0.72147, 0.71528, 0.71954, 0.71528, 0.72147, 0.71528, 0.71954, 0.71528, 0.72147, 0.71528, 0.71954, 0.71528, 0.71954, 0.71759, 0.71954, 0.71759, 0.7176, 0.71759, 0.7234, 0.71528, 0.74468, 0.69676, 0.74662, 0.68056, 0.75048, 0.66204, 0.73308, 0.65509, 0.70019, 0.65509, 0.65571, 0.65972, 0.60348, 0.65972, 0.5648, 0.65046, 0.54159, 0.62037, 0.53578, 0.5787, 0.55706, 0.52083, 0.58801, 0.49074, 0.62282, 0.46991, 0.65571, 0.44676, 0.68279, 0.42361, 0.70019, 0.3912, 0.70793, 0.3588, 0.706, 0.32407, 0.68279, 0.2963, 0.64217, 0.26852, 0.60348, 0.25926, 0.56673, 0.26157, 0.52611, 0.25694, 0.4913, 0.23843, 0.46809, 0.21065, 0.45841, 0.18287, 0.46809, 0.15741, 0.4913, 0.12963, 0.51838, 0.10648, 0.54932, 0.085648, 0.58414, 0.069444, 0.62089, 0.064815, 0.65377, 0.053241, 0.67118, 0.0069444, 13
0.58801, 0.75463, 0.58994, 0.75694, 0.58994, 0.75926, 0.58607, 0.75231, 0.55319, 0.76389, 0.51064, 0.76852, 0.46422, 0.77083, 0.41586, 0.7662, 0.3675, 0.75231, 0.31915, 0.72917, 0.2824, 0.70139, 0.25145, 0.6713, 0.23404, 0.63889, 0.22824, 0.6088, 0.22631, 0.58333, 0.23017, 0.55787, 0.24371, 0.53935, 0.26499, 0.52546, 0.29207, 0.52546, 0.33462, 0.52315, 0.38685, 0.5162, 0.4352, 0.50463, 0.47776, 0.49769, 0.51451, 0.48843, 0.54932, 0.46991, 0.58414, 0.44676, 0.61122, 0.41435, 0.62863, 0.37731, 0.6441, 0.33796, 0.6499, 0.30556, 0.64217, 0.28241, 0.61509, 0.27083, 0.57834, 0.26157, 0.53578, 0.25926, 0.4913, 0.25926, 0.45068, 0.26157, 0.41779, 0.25694, 0.38878, 0.24537, 0.3675, 0.22917, 0.3501, 0.21065, 0.33269, 0.19213, 0.31721, 0.17361, 0.30948, 0.15509, 0.31141, 0.13657, 0.31915, 0.1088, 13
0.4352, 0.80787, 0.41586, 0.81019, 0.37331, 0.79167, 0.33462, 0.76157, 0.30174, 0.72685, 0.2824, 0.70833, 0.29207, 0.66204, 0.33849, 0.61111, 0.39458, 0.59259, 0.45455, 0.61111, 0.52031, 0.64352, 0.5648, 0.65046, 0.58027, 0.62037, 0.58414, 0.59722, 0.56093, 0.53935, 0.53191, 0.49769, 0.50484, 0.4838, 0.47002, 0.47222, 0.44101, 0.47222, 0.41199, 0.47917, 0.38685, 0.49537, 0.3501, 0.49074, 0.31721, 0.48148, 0.29207, 0.47222, 0.27853, 0.44676, 0.27273, 0.40509, 0.28627, 0.36806, 0.32302, 0.34491, 0.37331, 0.33565, 0.4294, 0.34722, 0.47776, 0.37731, 0.52611, 0.39815, 0.5648, 0.41667, 0.56867, 0.40046, 0.54739, 0.35185, 0.52418, 0.3125, 0.49516, 0.27083, 0.44874, 0.22685, 0.39458, 0.19676, 0.34236, 0.18519, 0.294, 0.16898, 0.25532, 0.15046, 0.24178, 0.11343, 0.26692, 0.083333, 0.30561, 0.074074, 13
0.5648, 0.8588, 0.5648, 0.86111, 0.55899, 0.86111, 0.55126, 0.8588, 0.52224, 0.84954, 0.47389, 0.83565, 0.43133, 0.80787, 0.40426, 0.78472, 0.39072, 0.75463, 0.36944, 0.71759, 0.35977, 0.66667, 0.37331, 0.61806, 0.41779, 0.58333, 0.47776, 0.5787, 0.53578, 0.59028, 0.58801, 0.60185, 0.63636, 0.60648, 0.66731, 0.59722, 0.67505, 0.56019, 0.66731, 0.50463, 0.65184, 0.45833, 0.62669, 0.43287, 0.59381, 0.40972, 0.55126, 0.39352, 0.5029, 0.38889, 0.45261, 0.40278, 0.40426, 0.40972, 0.35977, 0.41898, 0.32302, 0.41898, 0.29594, 0.39583, 0.29207, 0.35417, 0.31528, 0.31481, 0.35783, 0.28472, 0.40619, 0.27083, 0.45261, 0.26852, 0.49516, 0.27778, 0.52998, 0.29398, 0.56093, 0.31944, 0.58027, 0.32176, 0.58994, 0.30556, 0.58027, 0.28009, 0.55126, 0.25231, 0.52418, 0.2338, 0.4971, 0.21296, 0.47002, 0.19444, 13
0.74662, 0.25694, 0.74662, 0.25463, 0.74662, 0.25694, 0.74662, 0.25463, 0.74662, 0.25926, 0.74468, 0.2662, 0.74275, 0.27546, 0.73888, 0.29398, 0.73308, 0.31481, 0.72727, 0.34954, 0.71954, 0.375, 0.71373, 0.40972, 0.70793, 0.4375, 0.70019, 0.47222, 0.69246, 0.50694, 0.68472, 0.53935, 0.67311, 0.57407, 0.66344, 0.60648, 0.6499, 0.62963, 0.63443, 0.64583, 0.61315, 0.65972, 0.59381, 0.6713, 0.57253, 0.67824, 0.54932, 0.67361, 0.52224, 0.67824, 0.4913, 0.67824, 0.46035, 0.67824, 0.43327, 0.67593, 0.40232, 0.67824, 0.36944, 0.67824, 0.34043, 0.67593, 0.31721, 0.66435, 0.29787, 0.64583, 0.28046, 0.62963, 0.26112, 0.59954, 0.24758, 0.56944, 0.23404, 0.53241, 0.22244, 0.49769, 0.21277, 0.45139, 0.20503, 0.40509, 0.20116, 0.36343, 0.20309, 0.3287, 0.21083, 0.2963, 0.21857, 0.26852, 0.22631, 0.24074, 14
0.75242, 0.38194, 0.75435, 0.38194, 0.75629, 0.38426, 0.75822, 0.38657, 0.75822, 0.38426, 0.75822, 0.38426, 0.75822, 0.38657, 0.75822, 0.38657, 0.75822, 0.38657, 0.75822, 0.38657, 0.75822, 0.38426, 0.75822, 0.38426, 0.75629, 0.38657, 0.75629, 0.38426, 0.75629, 0.38426, 0.75629, 0.38657, 0.75822, 0.38194, 0.75822, 0.38194, 0.75629, 0.38426, 0.75822, 0.38194, 0.75822, 0.38194, 0.75629, 0.38194, 0.75435, 0.37963, 0.75435, 0.37731, 0.75435, 0.37731, 0.75435, 0.375, 0.75242, 0.375, 0.75048, 0.38889, 0.74468, 0.40509, 0.73308, 0.43519, 0.72147, 0.47454, 0.7118, 0.52315, 0.70406, 0.57407, 0.69826, 0.625, 0.68279, 0.67361, 0.65571, 0.73148, 0.62282, 0.77778, 0.58607, 0.80787, 0.55126, 0.83102, 0.51838, 0.83565, 0.48936, 0.83102, 0.46035, 0.81944, 0.43133, 0.7963, 0.40039, 0.77083, 0.36944, 0.74306, 14
