@relation movement_libras
@attribute 1st_coordinate_abcissa real [0.090909, 0.9323]
@attribute 1st_coordinate_ordinate real [0.14815, 0.88657]
@attribute 2st_coordinate_abcissa real [0.085106, 0.93037]
@attribute 2st_coordinate_ordinate real [0.14815, 0.88889]
@attribute 3st_coordinate_abcissa real [0.085106, 0.9323]
@attribute 3st_coordinate_ordinate real [0.14815, 0.88426]
@attribute 4st_coordinate_abcissa real [0.088975, 0.9323]
@attribute 4st_coordinate_ordinate real [0.14583, 0.88194]
@attribute 5st_coordinate_abcissa real [0.092843, 0.9323]
@attribute 5st_coordinate_ordinate real [0.14583, 0.875]
@attribute 6st_coordinate_abcissa real [0.10058, 0.9323]
@attribute 6st_coordinate_ordinate real [0.14352, 0.875]
@attribute 7st_coordinate_abcissa real [0.10445, 0.93424]
@attribute 7st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 8st_coordinate_abcissa real [0.11025, 0.94197]
@attribute 8st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 9st_coordinate_abcissa real [0.11992, 0.94391]
@attribute 9st_coordinate_ordinate real [0.1412, 0.86343]
@attribute 10st_coordinate_abcissa real [0.12766, 0.94391]
@attribute 10st_coordinate_ordinate real [0.13657, 0.86111]
@attribute 11st_coordinate_abcissa real [0.13153, 0.94197]
@attribute 11st_coordinate_ordinate real [0.13657, 0.84722]
@attribute 12st_coordinate_abcissa real [0.10638, 0.94197]
@attribute 12st_coordinate_ordinate real [0.13426, 0.84028]
@attribute 13st_coordinate_abcissa real [0.040619, 0.9381]
@attribute 13st_coordinate_ordinate real [0.092593, 1.0]
@attribute 14st_coordinate_abcissa real [0.015474, 0.9265]
@attribute 14st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 15st_coordinate_abcissa real [0.017408, 0.91489]
@attribute 15st_coordinate_ordinate real [0.018519, 0.84028]
@attribute 16st_coordinate_abcissa real [0.023211, 0.91103]
@attribute 16st_coordinate_ordinate real [0.0625, 0.84028]
@attribute 17st_coordinate_abcissa real [0.052224, 0.88781]
@attribute 17st_coordinate_ordinate real [0.12269, 0.84028]
@attribute 18st_coordinate_abcissa real [0.10832, 0.88781]
@attribute 18st_coordinate_ordinate real [0.14815, 0.84028]
@attribute 19st_coordinate_abcissa real [0.13926, 0.88781]
@attribute 19st_coordinate_ordinate real [0.14583, 0.84028]
@attribute 20st_coordinate_abcissa real [0.16054, 0.88588]
@attribute 20st_coordinate_ordinate real [0.12963, 0.84028]
@attribute 21st_coordinate_abcissa real [0.147, 0.88008]
@attribute 21st_coordinate_ordinate real [0.13194, 0.84028]
@attribute 22st_coordinate_abcissa real [0.11219, 0.88008]
@attribute 22st_coordinate_ordinate real [0.15046, 0.84028]
@attribute 23st_coordinate_abcissa real [0.088975, 0.88008]
@attribute 23st_coordinate_ordinate real [0.14815, 0.83796]
@attribute 24st_coordinate_abcissa real [0.083172, 0.88008]
@attribute 24st_coordinate_ordinate real [0.14352, 0.87037]
@attribute 25st_coordinate_abcissa real [0.071567, 0.88588]
@attribute 25st_coordinate_ordinate real [0.13889, 0.95833]
@attribute 26st_coordinate_abcissa real [0.052224, 0.89362]
@attribute 26st_coordinate_ordinate real [0.13657, 0.9838]
@attribute 27st_coordinate_abcissa real [0.046422, 0.89555]
@attribute 27st_coordinate_ordinate real [0.13426, 0.85185]
@attribute 28st_coordinate_abcissa real [0.040619, 0.88975]
@attribute 28st_coordinate_ordinate real [0.13194, 0.86806]
@attribute 29st_coordinate_abcissa real [0.048356, 0.89749]
@attribute 29st_coordinate_ordinate real [0.12731, 0.87037]
@attribute 30st_coordinate_abcissa real [0.067698, 0.88975]
@attribute 30st_coordinate_ordinate real [0.11111, 0.86111]
@attribute 31st_coordinate_abcissa real [0.088975, 0.89749]
@attribute 31st_coordinate_ordinate real [0.10185, 0.85417]
@attribute 32st_coordinate_abcissa real [0.094778, 0.90522]
@attribute 32st_coordinate_ordinate real [0.041667, 0.83565]
@attribute 33st_coordinate_abcissa real [0.092843, 0.91876]
@attribute 33st_coordinate_ordinate real [0.0, 0.82407]
@attribute 34st_coordinate_abcissa real [0.10058, 0.90716]
@attribute 34st_coordinate_ordinate real [0.0, 0.82639]
@attribute 35st_coordinate_abcissa real [0.071567, 0.90716]
@attribute 35st_coordinate_ordinate real [0.030093, 0.83333]
@attribute 36st_coordinate_abcissa real [0.065764, 0.91683]
@attribute 36st_coordinate_ordinate real [0.085648, 0.83565]
@attribute 37st_coordinate_abcissa real [0.017408, 0.9207]
@attribute 37st_coordinate_ordinate real [0.11111, 0.87963]
@attribute 38st_coordinate_abcissa real [0.0, 0.92456]
@attribute 38st_coordinate_ordinate real [0.099537, 0.9838]
@attribute 39st_coordinate_abcissa real [0.0058027, 0.92843]
@attribute 39st_coordinate_ordinate real [0.094907, 0.96991]
@attribute 40st_coordinate_abcissa real [0.025145, 0.94391]
@attribute 40st_coordinate_ordinate real [0.085648, 0.84722]
@attribute 41st_coordinate_abcissa real [0.059961, 0.96132]
@attribute 41st_coordinate_ordinate real [0.076389, 0.83102]
@attribute 42st_coordinate_abcissa real [0.059961, 0.97099]
@attribute 42st_coordinate_ordinate real [0.050926, 0.81944]
@attribute 43st_coordinate_abcissa real [0.029014, 0.97872]
@attribute 43st_coordinate_ordinate real [0.030093, 0.82407]
@attribute 44st_coordinate_abcissa real [0.011605, 0.98839]
@attribute 44st_coordinate_ordinate real [0.0092593, 0.87269]
@attribute 45st_coordinate_abcissa real [0.0058027, 1.0]
@attribute 45st_coordinate_ordinate real [0.0069444, 0.88426]
@attribute Class {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15}
@inputs 1st_coordinate_abcissa, 1st_coordinate_ordinate, 2st_coordinate_abcissa, 2st_coordinate_ordinate, 3st_coordinate_abcissa, 3st_coordinate_ordinate, 4st_coordinate_abcissa, 4st_coordinate_ordinate, 5st_coordinate_abcissa, 5st_coordinate_ordinate, 6st_coordinate_abcissa, 6st_coordinate_ordinate, 7st_coordinate_abcissa, 7st_coordinate_ordinate, 8st_coordinate_abcissa, 8st_coordinate_ordinate, 9st_coordinate_abcissa, 9st_coordinate_ordinate, 10st_coordinate_abcissa, 10st_coordinate_ordinate, 11st_coordinate_abcissa, 11st_coordinate_ordinate, 12st_coordinate_abcissa, 12st_coordinate_ordinate, 13st_coordinate_abcissa, 13st_coordinate_ordinate, 14st_coordinate_abcissa, 14st_coordinate_ordinate, 15st_coordinate_abcissa, 15st_coordinate_ordinate, 16st_coordinate_abcissa, 16st_coordinate_ordinate, 17st_coordinate_abcissa, 17st_coordinate_ordinate, 18st_coordinate_abcissa, 18st_coordinate_ordinate, 19st_coordinate_abcissa, 19st_coordinate_ordinate, 20st_coordinate_abcissa, 20st_coordinate_ordinate, 21st_coordinate_abcissa, 21st_coordinate_ordinate, 22st_coordinate_abcissa, 22st_coordinate_ordinate, 23st_coordinate_abcissa, 23st_coordinate_ordinate, 24st_coordinate_abcissa, 24st_coordinate_ordinate, 25st_coordinate_abcissa, 25st_coordinate_ordinate, 26st_coordinate_abcissa, 26st_coordinate_ordinate, 27st_coordinate_abcissa, 27st_coordinate_ordinate, 28st_coordinate_abcissa, 28st_coordinate_ordinate, 29st_coordinate_abcissa, 29st_coordinate_ordinate, 30st_coordinate_abcissa, 30st_coordinate_ordinate, 31st_coordinate_abcissa, 31st_coordinate_ordinate, 32st_coordinate_abcissa, 32st_coordinate_ordinate, 33st_coordinate_abcissa, 33st_coordinate_ordinate, 34st_coordinate_abcissa, 34st_coordinate_ordinate, 35st_coordinate_abcissa, 35st_coordinate_ordinate, 36st_coordinate_abcissa, 36st_coordinate_ordinate, 37st_coordinate_abcissa, 37st_coordinate_ordinate, 38st_coordinate_abcissa, 38st_coordinate_ordinate, 39st_coordinate_abcissa, 39st_coordinate_ordinate, 40st_coordinate_abcissa, 40st_coordinate_ordinate, 41st_coordinate_abcissa, 41st_coordinate_ordinate, 42st_coordinate_abcissa, 42st_coordinate_ordinate, 43st_coordinate_abcissa, 43st_coordinate_ordinate, 44st_coordinate_abcissa, 44st_coordinate_ordinate, 45st_coordinate_abcissa, 45st_coordinate_ordinate
@outputs Class
@data
0.11412, 0.35185, 0.11605, 0.35417, 0.11605, 0.35648, 0.12573, 0.36343, 0.14894, 0.37963, 0.1412, 0.41204, 0.16248, 0.47222, 0.20309, 0.52083, 0.23404, 0.56944, 0.26112, 0.6088, 0.27853, 0.62963, 0.28433, 0.63426, 0.28627, 0.62731, 0.29014, 0.61806, 0.30561, 0.59722, 0.32882, 0.56944, 0.3559, 0.52778, 0.38491, 0.4838, 0.41586, 0.43519, 0.44294, 0.39583, 0.46228, 0.36574, 0.47389, 0.35417, 0.47969, 0.35185, 0.48549, 0.35417, 0.4971, 0.3588, 0.51257, 0.375, 0.53191, 0.40741, 0.55126, 0.44444, 0.5764, 0.48611, 0.60542, 0.53009, 0.6441, 0.57407, 0.68279, 0.6088, 0.70213, 0.62731, 0.71373, 0.63657, 0.71567, 0.62037, 0.71567, 0.61806, 0.72534, 0.61111, 0.74081, 0.58796, 0.76015, 0.5625, 0.7795, 0.52315, 0.79884, 0.49306, 0.82205, 0.45602, 0.84333, 0.41667, 0.86267, 0.38194, 0.87234, 0.36574, 10
0.58607, 0.72917, 0.58607, 0.72222, 0.58607, 0.72454, 0.58994, 0.72454, 0.58994, 0.72454, 0.58607, 0.71528, 0.57447, 0.7037, 0.56093, 0.67824, 0.54545, 0.64352, 0.53191, 0.59722, 0.52224, 0.55787, 0.50484, 0.52083, 0.47969, 0.5, 0.45068, 0.50694, 0.42553, 0.53935, 0.40426, 0.5787, 0.39072, 0.60417, 0.37911, 0.62963, 0.34623, 0.6713, 0.31915, 0.70139, 0.30754, 0.72222, 0.29787, 0.7338, 0.30368, 0.72454, 0.31335, 0.7037, 0.33269, 0.67361, 0.33656, 0.63426, 0.32882, 0.59259, 0.30754, 0.56019, 0.29787, 0.54398, 0.29594, 0.52778, 0.29594, 0.51389, 0.29207, 0.50694, 0.28046, 0.51389, 0.25919, 0.52083, 0.24178, 0.55093, 0.22437, 0.60648, 0.18762, 0.64583, 0.17988, 0.68056, 0.16828, 0.65972, 0.18762, 0.61111, 0.19342, 0.56713, 0.19729, 0.52083, 0.19342, 0.4838, 0.18956, 0.46065, 0.18182, 0.44444, 10
0.72534, 0.74074, 0.72534, 0.74074, 0.72534, 0.74074, 0.72534, 0.74074, 0.72534, 0.74074, 0.72534, 0.74074, 0.72534, 0.74074, 0.72534, 0.74074, 0.72147, 0.74306, 0.72147, 0.74074, 0.71954, 0.7338, 0.70019, 0.72454, 0.6499, 0.71759, 0.58801, 0.71065, 0.53385, 0.71065, 0.53578, 0.69676, 0.55899, 0.67593, 0.58414, 0.64815, 0.61122, 0.61806, 0.64603, 0.60185, 0.69826, 0.58565, 0.75822, 0.56944, 0.80271, 0.5625, 0.80464, 0.55787, 0.78143, 0.55556, 0.73114, 0.55787, 0.66344, 0.53935, 0.59381, 0.52315, 0.53772, 0.49074, 0.50484, 0.46065, 0.48162, 0.43519, 0.47776, 0.43056, 0.49516, 0.4213, 0.52611, 0.41435, 0.58027, 0.38426, 0.64797, 0.34722, 0.71567, 0.30787, 0.76789, 0.28009, 0.79304, 0.25463, 0.78917, 0.24306, 0.75822, 0.23148, 0.70793, 0.21759, 0.6441, 0.19213, 0.57834, 0.16667, 0.51838, 0.14352, 11
0.60348, 0.86111, 0.60348, 0.86111, 0.59961, 0.86111, 0.60155, 0.86111, 0.60155, 0.86111, 0.60735, 0.84954, 0.62476, 0.8125, 0.64603, 0.77778, 0.69439, 0.7338, 0.73501, 0.70139, 0.74855, 0.69907, 0.74855, 0.69907, 0.74081, 0.69907, 0.7176, 0.69907, 0.67118, 0.67824, 0.63056, 0.65509, 0.59188, 0.63194, 0.55706, 0.62037, 0.54545, 0.62037, 0.55126, 0.62037, 0.55899, 0.61574, 0.57834, 0.59954, 0.62863, 0.55324, 0.66925, 0.51389, 0.69826, 0.48843, 0.7176, 0.47222, 0.72727, 0.46991, 0.7234, 0.47454, 0.71373, 0.47222, 0.68665, 0.4537, 0.64603, 0.43056, 0.60542, 0.40972, 0.56673, 0.38426, 0.53191, 0.36574, 0.5087, 0.35417, 0.5029, 0.35417, 0.51064, 0.35185, 0.53772, 0.33565, 0.58221, 0.2963, 0.62669, 0.26157, 0.66538, 0.24306, 0.69439, 0.2338, 0.70986, 0.2338, 0.7118, 0.23611, 0.69632, 0.22917, 11
0.72921, 0.78472, 0.73114, 0.78241, 0.72727, 0.78472, 0.72727, 0.78241, 0.71567, 0.77778, 0.66151, 0.77315, 0.61702, 0.76852, 0.56093, 0.76157, 0.51451, 0.75231, 0.49516, 0.75, 0.49516, 0.74769, 0.5087, 0.74074, 0.55513, 0.71065, 0.61509, 0.65972, 0.67118, 0.625, 0.70986, 0.59954, 0.72534, 0.59259, 0.7234, 0.59259, 0.70213, 0.58796, 0.66151, 0.56481, 0.61896, 0.51852, 0.57834, 0.4838, 0.53772, 0.46296, 0.4971, 0.44444, 0.48356, 0.44444, 0.48936, 0.44213, 0.52224, 0.42593, 0.58027, 0.39583, 0.63443, 0.35648, 0.68472, 0.31713, 0.72921, 0.28704, 0.74855, 0.27778, 0.74662, 0.27778, 0.73114, 0.27083, 0.69632, 0.24306, 0.6499, 0.20833, 0.60155, 0.17824, 0.55706, 0.15972, 0.5087, 0.15741, 0.47389, 0.15509, 0.47582, 0.15509, 0.4913, 0.14352, 0.53385, 0.10417, 0.59768, 0.060185, 0.65184, 0.034722, 11
0.706, 0.81713, 0.706, 0.81481, 0.70406, 0.81481, 0.706, 0.81713, 0.69439, 0.81481, 0.66538, 0.80093, 0.60542, 0.79167, 0.54932, 0.77778, 0.5029, 0.7662, 0.47389, 0.75926, 0.47002, 0.75926, 0.47002, 0.75926, 0.49516, 0.74074, 0.55513, 0.7037, 0.61896, 0.66204, 0.67505, 0.62731, 0.70986, 0.61111, 0.71373, 0.60648, 0.70406, 0.60185, 0.66731, 0.59028, 0.61702, 0.55787, 0.57253, 0.52315, 0.52805, 0.49306, 0.48356, 0.46991, 0.46228, 0.46528, 0.46615, 0.46296, 0.49323, 0.45602, 0.55513, 0.43287, 0.61896, 0.40278, 0.67118, 0.375, 0.71373, 0.35417, 0.73501, 0.34491, 0.73501, 0.34491, 0.71954, 0.33796, 0.66538, 0.30093, 0.60348, 0.27083, 0.56093, 0.25, 0.52998, 0.21991, 0.49903, 0.19444, 0.48549, 0.18519, 0.48549, 0.18519, 0.5029, 0.17824, 0.55513, 0.15046, 0.60735, 0.11574, 0.65764, 0.087963, 11
0.853, 0.74537, 0.8588, 0.74074, 0.8588, 0.74074, 0.85687, 0.74074, 0.853, 0.74537, 0.83946, 0.77315, 0.84139, 0.74537, 0.8472, 0.6875, 0.8472, 0.63426, 0.8472, 0.59722, 0.84139, 0.55556, 0.82785, 0.52083, 0.81238, 0.48843, 0.78723, 0.46528, 0.75435, 0.44907, 0.71373, 0.44444, 0.67892, 0.44676, 0.65377, 0.46065, 0.63636, 0.47685, 0.61896, 0.50463, 0.61122, 0.53935, 0.60735, 0.58333, 0.60735, 0.62269, 0.60155, 0.65741, 0.59381, 0.68056, 0.58027, 0.70833, 0.55899, 0.72454, 0.53385, 0.74074, 0.51838, 0.74537, 0.49903, 0.74769, 0.47776, 0.74306, 0.45068, 0.73611, 0.41973, 0.72454, 0.39652, 0.70602, 0.38491, 0.67593, 0.37911, 0.6412, 0.37524, 0.59954, 0.35977, 0.5625, 0.34623, 0.52315, 0.33462, 0.49074, 0.32302, 0.46296, 0.29981, 0.44676, 0.27466, 0.44444, 0.24565, 0.44444, 0.2147, 0.46528, 12
0.75629, 0.75, 0.75242, 0.76389, 0.75435, 0.75926, 0.75435, 0.75231, 0.74855, 0.74537, 0.74662, 0.71528, 0.75048, 0.68056, 0.75048, 0.64352, 0.74662, 0.60417, 0.74081, 0.5625, 0.73308, 0.53009, 0.7176, 0.50926, 0.69439, 0.49074, 0.66538, 0.48611, 0.6383, 0.49306, 0.61896, 0.52315, 0.60542, 0.55324, 0.59768, 0.59028, 0.58607, 0.62731, 0.57834, 0.66667, 0.5706, 0.69676, 0.55706, 0.71759, 0.52998, 0.74074, 0.5029, 0.75, 0.47969, 0.75694, 0.45455, 0.75694, 0.42553, 0.74306, 0.40426, 0.71759, 0.40039, 0.67824, 0.40039, 0.62963, 0.40232, 0.58796, 0.40619, 0.5463, 0.39458, 0.50694, 0.36944, 0.47454, 0.33075, 0.46296, 0.28433, 0.46296, 0.24371, 0.4838, 0.23404, 0.51852, 0.22631, 0.5625, 0.2205, 0.60648, 0.2147, 0.65278, 0.21277, 0.69444, 0.20503, 0.69907, 0.1528, 0.72917, 0.098646, 0.87963, 12
0.78337, 0.71991, 0.78337, 0.71759, 0.78143, 0.72222, 0.78143, 0.71991, 0.78143, 0.7037, 0.77756, 0.67824, 0.77369, 0.6412, 0.77176, 0.6088, 0.77756, 0.55787, 0.77563, 0.51389, 0.76402, 0.47917, 0.73308, 0.45602, 0.69246, 0.45139, 0.6499, 0.45833, 0.61896, 0.48843, 0.59574, 0.52315, 0.58027, 0.5625, 0.5764, 0.59259, 0.57447, 0.62963, 0.56093, 0.66435, 0.53965, 0.69213, 0.51838, 0.69907, 0.48356, 0.69444, 0.45648, 0.68519, 0.44101, 0.66667, 0.4294, 0.63889, 0.4236, 0.60185, 0.43327, 0.5625, 0.4352, 0.51852, 0.42553, 0.47454, 0.39652, 0.43981, 0.35977, 0.42361, 0.32689, 0.43056, 0.30948, 0.46296, 0.294, 0.51157, 0.28433, 0.55093, 0.27853, 0.60417, 0.28046, 0.64815, 0.25532, 0.67361, 0.21663, 0.6875, 0.20696, 0.70602, 0.12959, 0.71528, 0.11025, 0.6713, 0.098646, 0.62731, 0.090909, 0.61111, 12
0.82592, 0.69213, 0.83366, 0.69213, 0.83559, 0.68981, 0.82398, 0.69444, 0.83946, 0.69213, 0.82979, 0.69444, 0.84139, 0.68056, 0.84913, 0.65509, 0.82205, 0.6412, 0.80658, 0.63889, 0.80271, 0.63426, 0.79497, 0.59954, 0.7795, 0.56481, 0.76209, 0.53472, 0.74275, 0.50926, 0.71954, 0.49537, 0.69439, 0.49074, 0.66538, 0.49537, 0.63636, 0.50926, 0.61315, 0.53009, 0.59574, 0.56019, 0.58027, 0.59028, 0.57447, 0.61111, 0.56673, 0.6412, 0.55513, 0.65741, 0.53772, 0.67824, 0.53772, 0.71528, 0.52805, 0.74306, 0.50677, 0.77546, 0.48356, 0.79861, 0.46228, 0.81019, 0.44101, 0.81944, 0.41779, 0.82407, 0.40039, 0.82639, 0.38491, 0.82639, 0.36944, 0.82176, 0.3501, 0.81019, 0.33462, 0.79398, 0.32108, 0.7662, 0.31335, 0.7338, 0.30561, 0.69907, 0.294, 0.66898, 0.294, 0.65509, 0.294, 0.63889, 0.29207, 0.61806, 12
0.80464, 0.625, 0.80077, 0.62269, 0.78723, 0.62037, 0.76983, 0.61806, 0.76402, 0.62963, 0.74855, 0.62269, 0.73308, 0.60185, 0.71567, 0.58565, 0.70406, 0.56481, 0.68665, 0.53935, 0.66925, 0.51852, 0.64023, 0.50463, 0.61122, 0.50694, 0.5764, 0.51852, 0.54739, 0.53704, 0.52418, 0.56019, 0.51257, 0.5787, 0.5087, 0.59491, 0.5087, 0.61806, 0.50677, 0.64815, 0.50484, 0.67824, 0.49323, 0.70139, 0.47969, 0.71528, 0.43907, 0.71991, 0.42747, 0.72917, 0.40619, 0.7338, 0.39072, 0.72917, 0.38491, 0.71991, 0.37524, 0.71065, 0.3559, 0.68287, 0.34236, 0.65278, 0.33075, 0.62269, 0.32302, 0.59954, 0.31335, 0.5787, 0.30368, 0.55787, 0.29207, 0.5463, 0.27853, 0.52315, 0.26112, 0.50231, 0.24952, 0.4838, 0.23985, 0.47685, 0.22824, 0.47917, 0.2147, 0.49537, 0.19923, 0.52083, 0.18569, 0.55324, 0.17021, 0.58333, 12
0.66538, 0.71065, 0.66151, 0.70833, 0.66538, 0.71065, 0.65957, 0.71296, 0.64603, 0.71759, 0.62476, 0.72222, 0.60155, 0.71991, 0.57834, 0.71065, 0.56286, 0.69444, 0.55319, 0.67593, 0.54545, 0.65046, 0.52418, 0.63426, 0.51644, 0.60417, 0.51838, 0.58333, 0.53191, 0.56713, 0.55513, 0.56019, 0.58414, 0.55556, 0.62089, 0.55787, 0.65764, 0.55324, 0.69052, 0.55093, 0.71567, 0.53704, 0.73888, 0.52778, 0.74468, 0.5162, 0.74662, 0.49074, 0.74081, 0.46296, 0.72921, 0.43287, 0.70986, 0.41898, 0.67892, 0.41204, 0.64603, 0.40972, 0.60928, 0.41435, 0.5706, 0.4213, 0.53191, 0.4213, 0.4913, 0.41435, 0.45841, 0.39583, 0.43327, 0.37269, 0.41973, 0.34491, 0.41393, 0.31481, 0.41586, 0.29167, 0.4294, 0.27083, 0.45068, 0.25694, 0.48356, 0.24769, 0.51838, 0.25, 0.55513, 0.25463, 0.58994, 0.25231, 0.62863, 0.24769, 13
0.5087, 0.84491, 0.5087, 0.84491, 0.5087, 0.84028, 0.5087, 0.83565, 0.50484, 0.83796, 0.4913, 0.84028, 0.46422, 0.84028, 0.44101, 0.84028, 0.41779, 0.83333, 0.39652, 0.8125, 0.38491, 0.78704, 0.38491, 0.75694, 0.39845, 0.7338, 0.42166, 0.72222, 0.45261, 0.73148, 0.48743, 0.73611, 0.52805, 0.72454, 0.5648, 0.7037, 0.58414, 0.66667, 0.58994, 0.62269, 0.58801, 0.58333, 0.5764, 0.56944, 0.54739, 0.57176, 0.51257, 0.57407, 0.47582, 0.57176, 0.44294, 0.54861, 0.41393, 0.5162, 0.40426, 0.47917, 0.40812, 0.45139, 0.42166, 0.42593, 0.44681, 0.40278, 0.48162, 0.38889, 0.51257, 0.39352, 0.54739, 0.3912, 0.58414, 0.36343, 0.61702, 0.31481, 0.63636, 0.26157, 0.6325, 0.21991, 0.60735, 0.19907, 0.56286, 0.18287, 0.51838, 0.17593, 0.47969, 0.17824, 0.44101, 0.17361, 0.41199, 0.15509, 0.39458, 0.13194, 13
0.65184, 0.7662, 0.65184, 0.7662, 0.64603, 0.76389, 0.6499, 0.76389, 0.64023, 0.76852, 0.62089, 0.77778, 0.58414, 0.77778, 0.54545, 0.77778, 0.50677, 0.76389, 0.47389, 0.75, 0.45841, 0.71991, 0.47389, 0.70139, 0.51451, 0.68056, 0.5706, 0.66898, 0.61896, 0.66898, 0.65764, 0.65509, 0.67698, 0.63426, 0.67505, 0.59954, 0.6499, 0.57407, 0.61509, 0.5625, 0.5764, 0.56944, 0.53385, 0.5787, 0.49516, 0.5625, 0.46422, 0.53472, 0.44874, 0.49769, 0.45261, 0.45602, 0.47195, 0.4213, 0.50097, 0.40972, 0.52611, 0.41204, 0.56093, 0.42824, 0.60348, 0.40972, 0.6499, 0.375, 0.67892, 0.33565, 0.68279, 0.27546, 0.65571, 0.23148, 0.60735, 0.22454, 0.55319, 0.23148, 0.4913, 0.22917, 0.4352, 0.21296, 0.40619, 0.18519, 0.40619, 0.15046, 0.42747, 0.12731, 0.45841, 0.1088, 0.48936, 0.10648, 0.52224, 0.097222, 13
0.4971, 0.83333, 0.49516, 0.83333, 0.4971, 0.83565, 0.4971, 0.83565, 0.4971, 0.83796, 0.49516, 0.83796, 0.48936, 0.84259, 0.46615, 0.84028, 0.4352, 0.84028, 0.38298, 0.83796, 0.33849, 0.82407, 0.31335, 0.81019, 0.30754, 0.75463, 0.32302, 0.71759, 0.3675, 0.68519, 0.41973, 0.66435, 0.46809, 0.67593, 0.51838, 0.71991, 0.55319, 0.71759, 0.57447, 0.68519, 0.58607, 0.63889, 0.57834, 0.58565, 0.53965, 0.53472, 0.4913, 0.51389, 0.44874, 0.51852, 0.41973, 0.53241, 0.38878, 0.53009, 0.37137, 0.50463, 0.37911, 0.45833, 0.40812, 0.41204, 0.44874, 0.39583, 0.48549, 0.40741, 0.52611, 0.42361, 0.55899, 0.42361, 0.58607, 0.39815, 0.59188, 0.35417, 0.57447, 0.31944, 0.53965, 0.30787, 0.48936, 0.3125, 0.44101, 0.32176, 0.41199, 0.31481, 0.40812, 0.28241, 0.4352, 0.25, 0.47389, 0.22685, 0.51064, 0.21296, 13
0.4971, 0.83333, 0.49516, 0.83333, 0.4971, 0.83565, 0.4971, 0.83565, 0.4971, 0.83796, 0.49516, 0.83796, 0.48936, 0.84259, 0.46615, 0.84028, 0.4352, 0.84028, 0.38298, 0.83796, 0.33849, 0.82407, 0.31335, 0.81019, 0.30754, 0.75463, 0.32302, 0.71759, 0.3675, 0.68519, 0.41973, 0.66435, 0.46809, 0.67593, 0.51838, 0.71991, 0.55319, 0.71759, 0.57447, 0.68519, 0.58607, 0.63889, 0.57834, 0.58565, 0.53965, 0.53472, 0.4913, 0.51389, 0.44874, 0.51852, 0.41973, 0.53241, 0.38878, 0.53009, 0.37137, 0.50463, 0.37911, 0.45833, 0.40812, 0.41204, 0.44874, 0.39583, 0.48549, 0.40741, 0.52611, 0.42361, 0.55899, 0.42361, 0.58607, 0.39815, 0.59188, 0.35417, 0.57447, 0.31944, 0.53965, 0.30787, 0.48936, 0.3125, 0.44101, 0.32176, 0.41199, 0.31481, 0.40812, 0.28241, 0.4352, 0.25, 0.47389, 0.22685, 0.51064, 0.21296, 13
0.83559, 0.29167, 0.83559, 0.29398, 0.83559, 0.2963, 0.83559, 0.29398, 0.83559, 0.29398, 0.83366, 0.29861, 0.82979, 0.31481, 0.82592, 0.33333, 0.82012, 0.35185, 0.81238, 0.37731, 0.80271, 0.39815, 0.7911, 0.42593, 0.77563, 0.45139, 0.76015, 0.48611, 0.74662, 0.5162, 0.73501, 0.55093, 0.72147, 0.5787, 0.70986, 0.60417, 0.69632, 0.625, 0.66538, 0.64352, 0.62863, 0.66898, 0.60155, 0.68981, 0.58221, 0.7037, 0.56286, 0.71065, 0.53965, 0.71991, 0.51257, 0.72685, 0.48162, 0.73148, 0.44487, 0.72917, 0.40812, 0.72222, 0.37331, 0.71065, 0.33849, 0.70139, 0.30561, 0.69676, 0.27853, 0.6875, 0.25725, 0.6713, 0.23985, 0.64815, 0.22631, 0.62037, 0.21277, 0.59259, 0.19729, 0.56713, 0.18182, 0.53935, 0.17215, 0.50463, 0.17021, 0.46296, 0.17408, 0.41435, 0.18375, 0.36806, 0.19342, 0.33102, 0.20309, 0.30324, 14
0.35977, 0.27083, 0.35977, 0.26852, 0.35977, 0.2662, 0.35977, 0.26852, 0.3617, 0.2662, 0.36364, 0.26389, 0.36557, 0.26157, 0.36557, 0.26389, 0.35977, 0.27083, 0.3501, 0.28704, 0.33849, 0.3125, 0.32882, 0.34028, 0.32882, 0.375, 0.33269, 0.40741, 0.33849, 0.44213, 0.3501, 0.46991, 0.3675, 0.50231, 0.38491, 0.53472, 0.40619, 0.56713, 0.4236, 0.59491, 0.4352, 0.625, 0.44681, 0.65278, 0.46809, 0.67593, 0.49903, 0.69444, 0.53772, 0.7037, 0.58414, 0.71296, 0.62863, 0.71528, 0.67892, 0.71065, 0.7234, 0.69907, 0.76209, 0.67593, 0.79497, 0.64352, 0.82398, 0.6088, 0.8472, 0.57176, 0.86654, 0.53009, 0.86654, 0.49537, 0.86847, 0.46065, 0.86267, 0.43287, 0.86074, 0.41435, 0.85493, 0.38889, 0.84526, 0.37269, 0.83946, 0.35185, 0.83752, 0.32639, 0.83752, 0.31944, 0.83946, 0.30787, 0.84139, 0.2963, 14
